x,y,p,phi_on_grid
0.149861,0.475759,0.0681782,0.0688709
0.149861,0.489169,0.070065,0.070745
0.149861,0.502607,0.07195,0.0726195
0.149861,0.516073,0.0738403,0.0744945
0.149861,0.529568,0.0757251,0.0763698
0.149861,0.54309,0.0776261,0.0782455
0.149861,0.55664,0.0795111,0.0801216
0.149861,0.570218,0.0814203,0.081998
0.149861,0.583824,0.0833213,0.0838747
0.149861,0.597458,0.0852338,0.0857517
0.149861,0.611119,0.0871455,0.087629
0.149861,0.624808,0.0890625,0.0895066
0.149861,0.638525,0.0909835,0.0913845
0.162546,0.0,0.0,0.0
0.162546,0.012321,0.00196216,0.00200073
0.162546,0.0246727,0.00393917,0.00400243
0.162546,0.0370551,0.0058992,0.00600507
0.162546,0.0494679,0.00788123,0.00800864
0.162546,0.0619113,0.00984651,0.0100131
0.162546,0.074385,0.0118151,0.0120184
0.162546,0.086889,0.0137949,0.0140246
0.162546,0.0994233,0.0157615,0.0160316
0.162546,0.111988,0.0177466,0.0180394
0.162546,0.124582,0.0197214,0.020048
0.162546,0.137207,0.0216968,0.0220573
0.162546,0.149861,0.0236803,0.0240673
0.162546,0.162546,0.025656,0.0260781
0.162546,0.17526,0.027644,0.0280895
0.162546,0.188004,0.0296269,0.0301016
0.162546,0.200777,0.0316108,0.0321143
0.162546,0.213581,0.033602,0.0341276
0.162546,0.226413,0.035587,0.0361415
0.162546,0.239276,0.0375789,0.0381559
0.162546,0.252167,0.0395728,0.0401709
0.162546,0.265088,0.0415587,0.0421864
0.162546,0.278038,0.0435663,0.0442024
0.162546,0.291018,0.0455558,0.0462189
0.162546,0.304026,0.0475625,0.0482359
0.162546,0.317064,0.0495593,0.0502532
0.162546,0.33013,0.0515603,0.052271
0.162546,0.343226,0.0535671,0.0542892
0.162546,0.35635,0.0555776,0.0563077
0.162546,0.369504,0.0575861,0.0583266
0.162546,0.382686,0.0596001,0.0603459
0.162546,0.395896,0.061616,0.0623654
0.162546,0.409136,0.0636261,0.0643853
0.162546,0.422404,0.0656537,0.0664054
0.162546,0.4357,0.0676617,0.0684258
0.162546,0.449025,0.0696957,0.0704464
0.162546,0.462378,0.0717176,0.0724672
0.162546,0.475759,0.0737524,0.0744882
0.162546,0.489169,0.075785,0.0765094
0.162546,0.502607,0.077818,0.0785307
0.162546,0.516073,0.0798539,0.0805522
0.162546,0.529568,0.081896,0.0825739
0.162546,0.54309,0.083929,0.0845956
0.162546,0.55664,0.0859792,0.0866174
0.162546,0.570218,0.0880238,0.0886393
0.162546,0.583824,0.0900788,0.0906612
0.162546,0.597458,0.0921367,0.0926832
0.162546,0.611119,0.0941965,0.0947052
0.162546,0.624808,0.0962636,0.0967273
0.162546,0.638525,0.0983305,0.0987493
0.17526,0.0,0.0,0.0
0.17526,0.012321,0.00212535,0.00215705
0.17526,0.0246727,0.00423133,0.00431482
0.17526,0.0370551,0.00637792,0.00647327
0.17526,0.0494679,0.00848235,0.00863237
0.17526,0.0619113,0.0106214,0.0107921
0.17526,0.074385,0.0127357,0.0129525
0.17526,0.086889,0.0148637,0.0151134
0.17526,0.0994233,0.0169918,0.0172748
0.17526,0.111988,0.0191215,0.0194368
0.17526,0.124582,0.0212507,0.0215993
0.17526,0.137207,0.0233805,0.0237623
0.17526,0.149861,0.0255086,0.0259257
0.17526,0.162546,0.027644,0.0280895
0.17526,0.17526,0.0297748,0.0302537
0.17526,0.188004,0.031914,0.0324183
0.17526,0.200777,0.0340479,0.0345833
0.17526,0.213581,0.0361842,0.0367485
0.17526,0.226413,0.0383283,0.0389141
0.17526,0.239276,0.040462,0.0410799
0.17526,0.252167,0.042608,0.043246
0.17526,0.265088,0.0447498,0.0454124
0.17526,0.278038,0.0468927,0.0475789
0.17526,0.291018,0.0490487,0.0497456
0.17526,0.304026,0.05119,0.0519125
0.17526,0.317064,0.0533437,0.0540795
0.17526,0.33013,0.0554906,0.0562467
0.17526,0.343226,0.0576473,0.0584139
0.17526,0.35635,0.0598028,0.0605812
0.17526,0.369504,0.0619652,0.0627486
0.17526,0.382686,0.064123,0.064916
0.17526,0.395896,0.0662856,0.0670835
0.17526,0.409136,0.0684519,0.0692509
0.17526,0.422404,0.0706132,0.0714183
0.17526,0.4357,0.0727844,0.0735856
0.17526,0.449025,0.074952,0.0757529
0.17526,0.462378,0.0771301,0.0779201
0.17526,0.475759,0.0793098,0.0800872
0.17526,0.489169,0.0814871,0.0822541
0.17526,0.502607,0.0836705,0.084421
0.17526,0.516073,0.0858526,0.0865876
0.17526,0.529568,0.0880364,0.0887541
0.17526,0.54309,0.0902253,0.0909204
0.17526,0.55664,0.0924128,0.0930865
0.17526,0.570218,0.0946072,0.0952523
0.17526,0.583824,0.0968114,0.0974179
0.17526,0.597458,0.0990106,0.0995832
0.17526,0.611119,0.101221,0.101748
0.17526,0.624808,0.103429,0.103913
0.17526,0.638525,0.105642,0.106077
0.188004,0.0,0.0,0.0
0.188004,0.012321,0.00226622,0.00231372
0.188004,0.0246727,0.00456249,0.00462784
0.188004,0.0370551,0.00681497,0.00694234
0.188004,0.0494679,0.00912081,0.00925718
0.188004,0.0619113,0.0113745,0.0115723
0.188004,0.074385,0.013668,0.0138878
0.188004,0.086889,0.0159319,0.0162035
0.188004,0.0994233,0.0182237,0.0185194
0.188004,0.111988,0.0204971,0.0208355
0.188004,0.124582,0.0227841,0.0231518
0.188004,0.137207,0.0250621,0.0254683
0.188004,0.149861,0.0273427,0.0277849
0.188004,0.162546,0.0296269,0.0301016
0.188004,0.17526,0.031914,0.0324183
0.188004,0.188004,0.0341951,0.0347351
0.188004,0.200777,0.0364869,0.0370519
0.188004,0.213581,0.0387711,0.0393687
0.188004,0.226413,0.0410583,0.0416855
0.188004,0.239276,0.0433546,0.0440022
0.188004,0.252167,0.045636,0.0463189
0.188004,0.265088,0.0479338,0.0486354
0.188004,0.278038,0.0502288,0.0509519
0.188004,0.291018,0.0525211,0.0532681
0.188004,0.304026,0.0548264,0.0555842
0.188004,0.317064,0.0571145,0.0579001
0.188004,0.33013,0.0594178,0.0602158
0.188004,0.343226,0.0617171,0.0625313
0.188004,0.35635,0.0640239,0.0648465
0.188004,0.369504,0.06633,0.0671614
0.188004,0.382686,0.0686374,0.069476
0.188004,0.395896,0.0709462,0.0717903
0.188004,0.409136,0.0732574,0.0741042
0.188004,0.422404,0.0755682,0.0764178
0.188004,0.4357,0.0778823,0.078731
0.188004,0.449025,0.0801986,0.0810437
0.188004,0.462378,0.0825223,0.0833561
0.188004,0.475759,0.0848456,0.085668
0.188004,0.489169,0.0871732,0.0879794
0.188004,0.502607,0.0894971,0.0902904
0.188004,0.516073,0.0918274,0.0926008
0.188004,0.529568,0.0941566,0.0949107
0.188004,0.54309,0.0964885,0.0972201
0.188004,0.55664,0.0988203,0.0995289
0.188004,0.570218,0.101166,0.101837
0.188004,0.583824,0.103504,0.104145
0.188004,0.597458,0.105858,0.106452
0.188004,0.611119,0.108204,0.108758
0.188004,0.624808,0.110561,0.111064
0.188004,0.638525,0.112916,0.113369
0.200777,0.0,0.0,0.0
0.200777,0.012321,0.0024349,0.00247073
0.200777,0.0246727,0.00484776,0.0049415
0.200777,0.0370551,0.00730632,0.00741228
0.200777,0.0494679,0.00971148,0.00988304
0.200777,0.0619113,0.0121677,0.0123538
0.200777,0.074385,0.0145728,0.0148244
0.200777,0.086889,0.0170242,0.0172949
0.200777,0.0994233,0.0194383,0.0197653
0.200777,0.111988,0.0218888,0.0222355
0.200777,0.124582,0.0243106,0.0247056
0.200777,0.137207,0.0267467,0.0271754
0.200777,0.149861,0.0291797,0.029645
0.200777,0.162546,0.0316108,0.0321143
0.200777,0.17526,0.0340479,0.0345833
0.200777,0.188004,0.0364869,0.0370519
0.200777,0.200777,0.0389163,0.0395202
0.200777,0.213581,0.0413593,0.0419882
0.200777,0.226413,0.0437955,0.0444557
0.200777,0.239276,0.0462307,0.0469228
0.200777,0.252167,0.0486755,0.0493895
0.200777,0.265088,0.0511104,0.0518556
0.200777,0.278038,0.0535544,0.0543213
0.200777,0.291018,0.0560046,0.0567865
0.200777,0.304026,0.0584411,0.059251
0.200777,0.317064,0.0608919,0.0617151
0.200777,0.33013,0.0633318,0.0641785
0.200777,0.343226,0.0657817,0.0666413
0.200777,0.35635,0.0682359,0.0691035
0.200777,0.369504,0.0706853,0.071565
0.200777,0.382686,0.0731416,0.0740258
0.200777,0.395896,0.0755947,0.0764859
0.200777,0.409136,0.0780504,0.0789453
0.200777,0.422404,0.0805095,0.081404
0.200777,0.4357,0.0829649,0.0838619
0.200777,0.449025,0.0854289,0.086319
0.200777,0.462378,0.0878956,0.0887752
0.200777,0.475759,0.0903651,0.0912307
0.200777,0.489169,0.0928349,0.0936853
0.200777,0.502607,0.0953053,0.0961391
0.200777,0.516073,0.0977774,0.0985919
0.200777,0.529568,0.100252,0.101044
0.200777,0.54309,0.102724,0.103495
0.200777,0.55664,0.105207,0.105945
0.200777,0.570218,0.107682,0.108394
0.200777,0.583824,0.110179,0.110842
0.200777,0.597458,0.112661,0.113289
0.200777,0.611119,0.115159,0.115736
0.200777,0.624808,0.117651,0.118181
0.200777,0.638525,0.120145,0.120625
0.213581,0.0,0.0,0.0
0.213581,0.012321,0.00257882,0.00262808
0.213581,0.0246727,0.00517788,0.00525578
0.213581,0.0370551,0.0077456,0.00788309
0.213581,0.0494679,0.0103567,0.01051
0.213581,0.0619113,0.0129148,0.0131364
0.213581,0.074385,0.0155211,0.0157623
0.213581,0.086889,0.0180813,0.0183877
0.213581,0.0994233,0.020688,0.0210126
0.213581,0.111988,0.0232562,0.0236368
0.213581,0.124582,0.0258549,0.0262605
0.213581,0.137207,0.0284297,0.0288835
0.213581,0.149861,0.0310137,0.0315059
0.213581,0.162546,0.033602,0.0341276
0.213581,0.17526,0.0361842,0.0367485
0.213581,0.188004,0.0387711,0.0393687
0.213581,0.200777,0.0413593,0.0419882
0.213581,0.213581,0.0439401,0.0446068
0.213581,0.226413,0.0465315,0.0472246
0.213581,0.239276,0.049117,0.0498416
0.213581,0.252167,0.0517026,0.0524577
0.213581,0.265088,0.0542915,0.0550729
0.213581,0.278038,0.0568837,0.0576872
0.213581,0.291018,0.0594722,0.0603005
0.213581,0.304026,0.0620691,0.0629129
0.213581,0.317064,0.0646542,0.0655243
0.213581,0.33013,0.0672463,0.0681347
0.213581,0.343226,0.0698438,0.070744
0.213581,0.35635,0.0724362,0.0733522
0.213581,0.369504,0.0750412,0.0759594
0.213581,0.382686,0.0776336,0.0785655
0.213581,0.395896,0.0802363,0.0811705
0.213581,0.409136,0.0828368,0.0837743
0.213581,0.422404,0.0854365,0.0863769
0.213581,0.4357,0.0880398,0.0889784
0.213581,0.449025,0.0906463,0.0915786
0.213581,0.462378,0.0932549,0.0941777
0.213581,0.475759,0.0958716,0.0967754
0.213581,0.489169,0.0984807,0.0993719
0.213581,0.502607,0.101097,0.101967
0.213581,0.516073,0.10371,0.104561
0.213581,0.529568,0.106327,0.107154
0.213581,0.54309,0.108944,0.109745
0.213581,0.55664,0.11156,0.112335
0.213581,0.570218,0.114191,0.114923
0.213581,0.583824,0.116812,0.117511
0.213581,0.597458,0.119449,0.120096
0.213581,0.611119,0.122076,0.122681
0.213581,0.624808,0.124711,0.125263
0.213581,0.638525,0.127341,0.127845
0.226413,0.0,0.0,0.0
0.226413,0.012321,0.00274175,0.00278576
0.226413,0.0246727,0.00547403,0.00557069
0.226413,0.0370551,0.00823217,0.00835476
0.226413,0.0494679,0.0109524,0.0111379
0.226413,0.0619113,0.0137133,0.0139202
0.226413,0.074385,0.0164258,0.0167015
0.226413,0.086889,0.0191813,0.0194818
0.226413,0.0994233,0.0219027,0.0222611
0.226413,0.111988,0.0246573,0.0250394
0.226413,0.124582,0.0273791,0.0278166
0.226413,0.137207,0.0301242,0.0305927
0.226413,0.149861,0.0328522,0.0333676
0.226413,0.162546,0.035587,0.0361415
0.226413,0.17526,0.0383283,0.0389141
0.226413,0.188004,0.0410583,0.0416855
0.226413,0.200777,0.0437955,0.0444557
0.226413,0.213581,0.0465315,0.0472246
0.226413,0.226413,0.049263,0.0499923
0.226413,0.239276,0.0520032,0.0527586
0.226413,0.252167,0.0547329,0.0555236
0.226413,0.265088,0.057472,0.0582873
0.226413,0.278038,0.0602067,0.0610495
0.226413,0.291018,0.062949,0.0638104
0.226413,0.304026,0.065685,0.0665698
0.226413,0.317064,0.06842,0.0693278
0.226413,0.33013,0.0711597,0.0720843
0.226413,0.343226,0.0738941,0.0748393
0.226413,0.35635,0.0766449,0.0775928
0.226413,0.369504,0.0793801,0.0803447
0.226413,0.382686,0.0821288,0.0830951
0.226413,0.395896,0.0848687,0.0858439
0.226413,0.409136,0.0876146,0.0885911
0.226413,0.422404,0.0903591,0.0913366
0.226413,0.4357,0.0931053,0.0940806
0.226413,0.449025,0.0958513,0.0968228
0.226413,0.462378,0.09861,0.0995634
0.226413,0.475759,0.10136,0.102302
0.226413,0.489169,0.10412,0.105039
0.226413,0.502607,0.10687,0.107775
0.226413,0.516073,0.109631,0.110509
0.226413,0.529568,0.112385,0.11324
0.226413,0.54309,0.115144,0.11597
0.226413,0.55664,0.117905,0.118699
0.226413,0.570218,0.120665,0.121425
0.226413,0.583824,0.123439,0.12415
0.226413,0.597458,0.126201,0.126873
0.226413,0.611119,0.128973,0.129593
0.226413,0.624808,0.131738,0.132312
0.226413,0.638525,0.134503,0.13503
0.239276,0.0,0.0,0.0
0.239276,0.012321,0.00289289,0.00294378
0.239276,0.0246727,0.00579665,0.00588623
0.239276,0.0370551,0.00868061,0.0088273
0.239276,0.0494679,0.0115965,0.011767
0.239276,0.0619113,0.0144656,0.0147052
0.239276,0.074385,0.0173735,0.017642
0.239276,0.086889,0.0202479,0.0205772
0.239276,0.0994233,0.0231503,0.023511
0.239276,0.111988,0.0260297,0.0264432
0.239276,0.124582,0.0289318,0.0293738
0.239276,0.137207,0.0318016,0.0323028
0.239276,0.149861,0.0346976,0.0352302
0.239276,0.162546,0.0375789,0.0381559
0.239276,0.17526,0.040462,0.0410799
0.239276,0.188004,0.0433546,0.0440022
0.239276,0.200777,0.0462307,0.0469228
0.239276,0.213581,0.049117,0.0498416
0.239276,0.226413,0.0520032,0.0527586
0.239276,0.239276,0.0548798,0.0556738
0.239276,0.252167,0.0577692,0.0585872
0.239276,0.265088,0.0606446,0.0614987
0.239276,0.278038,0.0635335,0.0644083
0.239276,0.291018,0.0664179,0.067316
0.239276,0.304026,0.0692998,0.0702217
0.239276,0.317064,0.0721846,0.0731256
0.239276,0.33013,0.07506,0.0760274
0.239276,0.343226,0.0779525,0.0789272
0.239276,0.35635,0.0808324,0.0818251
0.239276,0.369504,0.0837263,0.0847208
0.239276,0.382686,0.0866074,0.0876146
0.239276,0.395896,0.0894969,0.0905062
0.239276,0.409136,0.0923835,0.0933957
0.239276,0.422404,0.0952718,0.0962832
0.239276,0.4357,0.098157,0.0991685
0.239276,0.449025,0.101052,0.102052
0.239276,0.462378,0.103943,0.104933
0.239276,0.475759,0.106845,0.107811
0.239276,0.489169,0.109736,0.110688
0.239276,0.502607,0.112636,0.113562
0.239276,0.516073,0.115528,0.116434
0.239276,0.529568,0.11843,0.119304
0.239276,0.54309,0.121323,0.122172
0.239276,0.55664,0.124223,0.125037
0.239276,0.570218,0.127127,0.1279
0.239276,0.583824,0.130027,0.13076
0.239276,0.597458,0.132935,0.133619
0.239276,0.611119,0.135832,0.136475
0.239276,0.624808,0.138735,0.139328
0.239276,0.638525,0.141626,0.142179
0.252167,0.0,0.0,0.0
0.252167,0.012321,0.00305364,0.00310214
0.252167,0.0246727,0.0060979,0.00620238
0.252167,0.0370551,0.00916641,0.00930068
0.252167,0.0494679,0.0121961,0.012397
0.252167,0.0619113,0.0152634,0.0154914
0.252167,0.074385,0.0182879,0.0185837
0.252167,0.086889,0.021341,0.021674
0.252167,0.0994233,0.0243774,0.0247621
0.252167,0.111988,0.0274297,0.0278482
0.252167,0.124582,0.0304549,0.0309322
0.252167,0.137207,0.033509,0.0340139
0.252167,0.149861,0.0365268,0.0370935
0.252167,0.162546,0.0395728,0.0401709
0.252167,0.17526,0.042608,0.043246
0.252167,0.188004,0.045636,0.0463189
0.252167,0.200777,0.0486755,0.0493895
0.252167,0.213581,0.0517026,0.0524577
0.252167,0.226413,0.0547329,0.0555236
0.252167,0.239276,0.0577692,0.0585872
0.252167,0.252167,0.0607897,0.0616483
0.252167,0.265088,0.0638252,0.0647071
0.252167,0.278038,0.0668516,0.0677634
0.252167,0.291018,0.0698835,0.0708173
0.252167,0.304026,0.0729146,0.0738687
0.252167,0.317064,0.0759353,0.0769176
0.252167,0.33013,0.0789671,0.079964
0.252167,0.343226,0.0819895,0.0830078
0.252167,0.35635,0.085027,0.0860491
0.252167,0.369504,0.0880523,0.0890878
0.252167,0.382686,0.0910839,0.092124
0.252167,0.395896,0.094112,0.0951575
0.252167,0.409136,0.097142,0.0981884
0.252167,0.422404,0.10017,0.101217
0.252167,0.4357,0.103201,0.104242
0.252167,0.449025,0.10623,0.107265
0.252167,0.462378,0.10927,0.110285
0.252167,0.475759,0.112305,0.113303
0.252167,0.489169,0.115342,0.116317
0.252167,0.502607,0.118375,0.119329
0.252167,0.516073,0.121414,0.122339
0.252167,0.529568,0.124445,0.125345
0.252167,0.54309,0.127484,0.128349
0.252167,0.55664,0.130515,0.13135
0.252167,0.570218,0.133553,0.134348
0.252167,0.583824,0.136594,0.137343
0.252167,0.597458,0.139626,0.140335
0.252167,0.611119,0.142661,0.143324
0.252167,0.624808,0.145685,0.146311
0.252167,0.638525,0.148709,0.149295
0.265088,0.0,0.0,0.0
0.265088,0.012321,0.003205,0.00326084
0.265088,0.0246727,0.00642325,0.00651915
0.265088,0.0370551,0.00961624,0.00977493
0.265088,0.0494679,0.0128424,0.0130281
0.265088,0.0619113,0.0160222,0.0162787
0.265088,0.074385,0.0192331,0.0195267
0.265088,0.086889,0.0224192,0.022772
0.265088,0.0994233,0.0256224,0.0260146
0.265088,0.111988,0.0288086,0.0292545
0.265088,0.124582,0.032015,0.0324916
0.265088,0.137207,0.0351817,0.035726
0.265088,0.149861,0.0383865,0.0389576
0.265088,0.162546,0.0415587,0.0421864
0.265088,0.17526,0.0447498,0.0454124
0.265088,0.188004,0.0479338,0.0486354
0.265088,0.200777,0.0511104,0.0518556
0.265088,0.213581,0.0542915,0.0550729
0.265088,0.226413,0.057472,0.0582873
0.265088,0.239276,0.0606446,0.0614987
0.265088,0.252167,0.0638252,0.0647071
0.265088,0.265088,0.0669944,0.0679125
0.265088,0.278038,0.0701736,0.0711149
0.265088,0.291018,0.0733485,0.0743143
0.265088,0.304026,0.0765211,0.0775106
0.265088,0.317064,0.0796924,0.0807039
0.265088,0.33013,0.0828582,0.083894
0.265088,0.343226,0.0860347,0.0870811
0.265088,0.35635,0.0892045,0.090265
0.265088,0.369504,0.09238,0.0934457
0.265088,0.382686,0.095549,0.0966233
0.265088,0.395896,0.0987194,0.0997977
0.265088,0.409136,0.101891,0.102969
0.265088,0.422404,0.10506,0.106137
0.265088,0.4357,0.108228,0.109302
0.265088,0.449025,0.111401,0.112463
0.265088,0.462378,0.114577,0.115621
0.265088,0.475759,0.117752,0.118776
0.265088,0.489169,0.120929,0.121928
0.265088,0.502607,0.1241,0.125077
0.265088,0.516073,0.127272,0.128222
0.265088,0.529568,0.130447,0.131363
0.265088,0.54309,0.133613,0.134502
0.265088,0.55664,0.136785,0.137637
0.265088,0.570218,0.139954,0.140768
0.265088,0.583824,0.143123,0.143897
0.265088,0.597458,0.146289,0.147022
0.265088,0.611119,0.149445,0.150143
0.265088,0.624808,0.152601,0.153261
0.265088,0.638525,0.155745,0.156376
0.278038,0.0,0.0,0.0
0.278038,0.012321,0.00336832,0.00341986
0.278038,0.0246727,0.00672526,0.00683654
0.278038,0.0370551,0.0101042,0.01025
0.278038,0.0494679,0.0134492,0.0136603
0.278038,0.0619113,0.0168195,0.0170672
0.278038,0.074385,0.0201571,0.0204709
0.278038,0.086889,0.0235148,0.0238713
0.278038,0.0994233,0.0268563,0.0272683
0.278038,0.111988,0.0302153,0.0306619
0.278038,0.124582,0.0335424,0.0340522
0.278038,0.137207,0.0368988,0.0374391
0.278038,0.149861,0.0402164,0.0408225
0.278038,0.162546,0.0435663,0.0442024
0.278038,0.17526,0.0468927,0.0475789
0.278038,0.188004,0.0502288,0.0509519
0.278038,0.200777,0.0535544,0.0543213
0.278038,0.213581,0.0568837,0.0576872
0.278038,0.226413,0.0602067,0.0610495
0.278038,0.239276,0.0635335,0.0644083
0.278038,0.252167,0.0668516,0.0677634
0.278038,0.265088,0.0701736,0.0711149
0.278038,0.278038,0.0734918,0.0744628
0.278038,0.291018,0.0768156,0.077807
0.278038,0.304026,0.0801292,0.0811476
0.278038,0.317064,0.0834441,0.0844844
0.278038,0.33013,0.0867556,0.0878175
0.278038,0.343226,0.0900688,0.0911469
0.278038,0.35635,0.0933872,0.0944726
0.278038,0.369504,0.0966989,0.0977945
0.278038,0.382686,0.100011,0.101113
0.278038,0.395896,0.103322,0.104427
0.278038,0.409136,0.106632,0.107738
0.278038,0.422404,0.109942,0.111044
0.278038,0.4357,0.11325,0.114347
0.278038,0.449025,0.116561,0.117646
0.278038,0.462378,0.119874,0.120941
0.278038,0.475759,0.123191,0.124233
0.278038,0.489169,0.126498,0.12752
0.278038,0.502607,0.12981,0.130804
0.278038,0.516073,0.133118,0.134083
0.278038,0.529568,0.136423,0.137359
0.278038,0.54309,0.139728,0.140631
0.278038,0.55664,0.143026,0.143899
0.278038,0.570218,0.146328,0.147163
0.278038,0.583824,0.149624,0.150423
0.278038,0.597458,0.152915,0.153679
0.278038,0.611119,0.156198,0.156931
0.278038,0.624808,0.159474,0.160179
0.278038,0.638525,0.162744,0.163423
0.291018,0.0,0.0,0.0
0.291018,0.012321,0.00352148,0.00357922
0.291018,0.0246727,0.0070496,0.00715455
0.291018,0.0370551,0.0105637,0.010726
0.291018,0.0494679,0.0140901,0.0142934
0.291018,0.0619113,0.0175906,0.0178569
0.291018,0.074385,0.0211034,0.0214164
0.291018,0.086889,0.0245975,0.0249718
0.291018,0.0994233,0.0281104,0.0285232
0.291018,0.111988,0.0315985,0.0320706
0.291018,0.124582,0.0351071,0.0356139
0.291018,0.137207,0.0385814,0.039153
0.291018,0.149861,0.0420802,0.042688
0.291018,0.162546,0.0455558,0.0462189
0.291018,0.17526,0.0490487,0.0497456
0.291018,0.188004,0.0525211,0.0532681
0.291018,0.200777,0.0560046,0.0567865
0.291018,0.213581,0.0594722,0.0603005
0.291018,0.226413,0.062949,0.0638104
0.291018,0.239276,0.0664179,0.067316
0.291018,0.252167,0.0698835,0.0708173
0.291018,0.265088,0.0733485,0.0743143
0.291018,0.278038,0.0768156,0.077807
0.291018,0.291018,0.0802752,0.0812954
0.291018,0.304026,0.0837419,0.0847795
0.291018,0.317064,0.0871912,0.0882592
0.291018,0.33013,0.0906489,0.0917345
0.291018,0.343226,0.0941047,0.0952055
0.291018,0.35635,0.0975607,0.098672
0.291018,0.369504,0.101017,0.102134
0.291018,0.382686,0.104467,0.105592
0.291018,0.395896,0.107917,0.109045
0.291018,0.409136,0.111368,0.112494
0.291018,0.422404,0.114816,0.115939
0.291018,0.4357,0.118261,0.119379
0.291018,0.449025,0.12171,0.122814
0.291018,0.462378,0.125162,0.126245
0.291018,0.475759,0.128611,0.129672
0.291018,0.489169,0.132061,0.133094
0.291018,0.502607,0.135501,0.136511
0.291018,0.516073,0.138946,0.139924
0.291018,0.529568,0.142384,0.143333
0.291018,0.54309,0.145816,0.146736
0.291018,0.55664,0.149247,0.150136
0.291018,0.570218,0.152672,0.153531
0.291018,0.583824,0.156096,0.156921
0.291018,0.597458,0.159508,0.160307
0.291018,0.611119,0.162915,0.163688
0.291018,0.624808,0.166313,0.167064
0.291018,0.638525,0.169708,0.170436
0.304026,0.0,0.0,0.0
0.304026,0.012321,0.00368181,0.00373892
0.304026,0.0246727,0.00736123,0.00747317
0.304026,0.0370551,0.0110417,0.0112027
0.304026,0.0494679,0.0147123,0.0149276
0.304026,0.0619113,0.0183812,0.0186477
0.304026,0.074385,0.0220337,0.0223631
0.304026,0.086889,0.0256987,0.0260736
0.304026,0.0994233,0.0293442,0.0297794
0.304026,0.111988,0.0330083,0.0334804
0.304026,0.124582,0.0366443,0.0371766
0.304026,0.137207,0.0402912,0.0408679
0.304026,0.149861,0.0439224,0.0445543
0.304026,0.162546,0.0475625,0.0482359
0.304026,0.17526,0.05119,0.0519125
